,Contrato,Dirección,tipo,calle,NUMERO,PISO,Nº Serie Contador Esf.1,xcoord,ycoord,localId,USO 2020,2020-1,2020-2,2020-3,2020-4,USO 2018,2018-1,2018-2,2018-3,USO 2019,2019-1,2019-2,2019-3
1256,10426609,PAREDES 41 1,DOMESTICO,PAREDES,41.0,1,190938039-A,-6.418874069653544,39.558366160340704,10.050.43.41.2024057QD2822S,0.0,0.0,1.0,0.0,,73.0,84.0,124.0,82.0,79.0,84.0,101.0,77.0
1257,10432725,PS.EXTREMADURA 6,DOMESTICO,EXTREMADURA,6.0,S/N,1640579,-6.417193784693412,39.55511460920722,10.050.9.6.2120504QD2822S,0.0,19.0,18.0,14.0,,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0
1258,10437144,"CHARCA, RDA. 14 1º-B",DOMESTICO,CHARCA,14.0,1º-B,J419656,-6.421736174133334,39.55729664820589,10.050.8.14.1723510QD2812S,0.0,25.0,15.0,18.0,,24.0,27.0,26.0,28.0,29.0,33.0,39.0,1.0
1259,10445531,"SOLEDAD, RDA. 55",COMERCIAL,SOLEDAD,55.0,S/N,8835875,-6.421867024908252,39.561076600280565,10.050.52.55.1727601QD2812N,249.0,246.0,277.0,280.0,,243.0,250.0,250.0,242.0,257.0,266.0,289.0,267.0
1260,10466728,PARRA 21,OBRAS,PARRA,21.0,S/N,120FA004813L,-6.419320076954089,39.55875731910463,10.050.15.21.2024081QD2822S,,5.0,7.0,3.0,,14.0,17.0,18.0,20.0,19.0,20.0,21.0,21.0
1261,10467348,LOBO 16,DOMESTICO,LOBO,16.0,S/N,J17LB502605Q,-6.419584760395582,39.5564212947555,10.050.95.16.1921424QD2812S,,0.0,27.0,2.0,,1.0,2.0,6.0,2.0,3.0,5.0,6.0,0.0
1262,10476528,SAN BLAS 1,DOMESTICO,SAN BLAS,1.0,S/N,99270966,-6.41765983068342,39.5552693806889,10.050.29.1.2120501QD2822S,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263,10485070,"SOLEDAD, RDA. 71",GARAJES,SOLEDAD,71.0,S/N,17-046693,-6.4215476220350105,39.56221926763656,10.050.52.71.1727608QD2812N,,,9.0,5.0,,66.0,67.0,69.0,65.0,63.0,70.0,73.0,67.0
1264,10487162,"VALLE DEL JERTE, DEL 35",DOMESTICO,VALLE DEL JERTE DEL,35.0,S/N,67938,-6.416173155953643,39.56127559171318,10.050.179.35.2126613QD2822N,,,31.0,24.0,,3.0,1.0,21.0,31.0,32.0,1.0,5.0,32.0
1265,10494542,AV.CONSTITUCION 37,DOMESTICO,CONSTITUCION,37.0,S/N,1383177,-6.4201372361666245,39.55955643618369,10.050.42.37.1924102QD2812S,,,0.0,1.0,,8.0,8.0,12.0,23.0,13.0,11.0,14.0,14.0
